split,lnp_id,num_components,component_types,percents,top_organ,target_pattern,target_lung_epithelium,target_liver,target_muscle,target_spleen,target_bone_marrow,target_heart,target_lung,target_kidney,target_ear
train,620,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2072,4,IL|HL|PEG|CH,0.199717|0.268015|0.0319247|0.500344,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3138,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,388,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2989,4,IL|HL|PEG|CH,0.345117|0.217774|0.0180484|0.41906,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2819,4,IL|HL|PEG|CH,0.316575|0.10669|0.0111567|0.565578,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,449,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1290,4,IL|HL|PEG|CH,0.475903|0.106718|0.0317793|0.3856,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2950,4,IL|HL|PEG|CH,0.333333|0.133333|0.02|0.513333,ear,ear:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,2986,4,IL|HL|PEG|CH,0.321504|0.225626|0.0186991|0.43417,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3225,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,2316,4,IL|HL|PEG|CH,0.376701|0.153552|0.0238768|0.445871,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2691,4,IL|HL|PEG|CH,0.455103|0.0894713|0.00880999|0.446616,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1376,4,IL|HL|PEG|CH,0.602914|0.138747|0.00999609|0.248343,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2245,4,IL|HL|PEG|CH,0.360137|0.09989|0.0104455|0.529528,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1838,4,IL|HL|PEG|CH,0.348503|0.101706|0.0106354|0.539155,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,228,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1351,4,IL|HL|PEG|CH,0.432574|0.304343|0.0101911|0.252892,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,934,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1862,4,IL|HL|PEG|CH,0.349829|0.101499|0.0106138|0.538058,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,342,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1331,4,IL|HL|PEG|CH,0.599977|0.100153|0.0501228|0.249747,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,553,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1578,4,IL|HL|PEG|CH,0.174951|0.276309|0.0329126|0.515828,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,923,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1427,4,IL|HL|PEG|CH,0.402861|0.32028|0.0107247|0.266135,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1681,4,IL|HL|PEG|CH,0.175423|0.309488|0.0102087|0.50488,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,838,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1098,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1486,4,IL|HL|PEG|CH,0.355355|0.158991|0.0247765|0.460878,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1061,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2396,4,IL|HL|PEG|CH,0.652872|0.0868281|0.00866989|0.25163,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,867,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1753,4,IL|HL|PEG|CH,0.365893|0.317144|0.0529252|0.264038,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2024,4,IL|HL|PEG|CH,0.352434|0.208747|0.0524909|0.386328,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1085,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1566,4,IL|HL|PEG|CH,0.368515|0.305771|0.054148|0.271566,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1172,4,IL|HL|PEG|CH,0.473581|0.281808|0.00931838|0.235293,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2120,4,IL|HL|PEG|CH,0.392057|0.195974|0.0492791|0.362689,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2594,4,IL|HL|PEG|CH,0.464144|0.0836532|0.00874764|0.443455,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2053,4,IL|HL|PEG|CH,0.271976|0.405202|0.0104545|0.312368,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3185,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,1030,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,484,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1414,4,IL|HL|PEG|CH,0.316386|0.168602|0.0262743|0.488738,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,887,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1067,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,981,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,3032,4,IL|HL|PEG|CH,0.362197|0.212094|0.0175776|0.408131,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2707,4,IL|HL|PEG|CH,0.427213|0.0882994|0.0439817|0.440506,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,346,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1553,4,IL|HL|PEG|CH,0.38284|0.101337|0.00997835|0.505845,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1941,4,IL|HL|PEG|CH,0.39449|0.337013|0.00869516|0.259801,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1100,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1399,4,IL|HL|PEG|CH,0.403573|0.288796|0.0511419|0.256489,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3278,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,433,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1080,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,879,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1210,4,IL|HL|PEG|CH,0.356376|0.0989228|0.0493666|0.495335,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,517,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1746,4,IL|HL|PEG|CH,0.564877|0.108839|0.0108677|0.315417,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2046,4,IL|HL|PEG|CH,0.389214|0.10029|0.00987529|0.50062,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1702,4,IL|HL|PEG|CH,0.40069|0.321444|0.0107637|0.267102,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,963,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,588,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1845,4,IL|HL|PEG|CH,0.172442|0.310607|0.0102456|0.506705,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,942,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,3126,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1518,4,IL|HL|PEG|CH,0.505677|0.100655|0.029974|0.363694,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3246,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,1771,4,IL|HL|PEG|CH,0.175861|0.309324|0.0102033|0.504612,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2297,4,IL|HL|PEG|CH,0.668992|0.082796|0.00826729|0.239945,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1912,4,IL|HL|PEG|CH,0.380306|0.199762|0.0502316|0.3697,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2124,4,IL|HL|PEG|CH,0.207931|0.297201|0.0496516|0.445216,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,175,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2783,4,IL|HL|PEG|CH,0.240916|0.254217|0.0302812|0.474586,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1894,4,IL|HL|PEG|CH,0.307143|0.106809|0.0532013|0.532846,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1466,4,IL|HL|PEG|CH,0.342744|0.101018|0.0504122|0.505826,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2289,4,IL|HL|PEG|CH,0.349814|0.101501|0.010614|0.53807,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2967,4,IL|HL|PEG|CH,0.393167|0.201796|0.0167241|0.388313,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,117,4,IL|HL|PEG|CH,0.3|0.39|0.01|0.3,lung_epithelium,lung_epithelium:0.5 + muscle:0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
train,676,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1784,4,IL|HL|PEG|CH,0.561897|0.109584|0.0109421|0.317577,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1432,4,IL|HL|PEG|CH,0.403005|0.319589|0.0105677|0.266837,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1093,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2242,4,IL|HL|PEG|CH,0.35746|0.104964|0.010603|0.526974,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,482,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,985,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,964,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,2795,4,IL|HL|PEG|CH,0.458645|0.0845117|0.00883742|0.448006,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,144,4,IL|HL|PEG|CH,0.3|0.39|0.01|0.3,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,79,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,18,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2704,4,IL|HL|PEG|CH,0.476528|0.08172|0.00854548|0.433207,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,925,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,2448,4,IL|HL|PEG|CH,0.676962|0.0808024|0.00806822|0.234167,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,987,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,360,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,147,4,IL|HL|PEG|CH,0.3|0.39|0.01|0.3,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,734,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,318,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,765,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2933,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:0.2 + spleen:0.2 + heart:0.2 + lung:0.2 + kidney:0.2,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0
train,2764,4,IL|HL|PEG|CH,0.443741|0.0908689|0.00917917|0.456211,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1917,4,IL|HL|PEG|CH,0.599861|0.0996525|0.0499202|0.250567,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1246,4,IL|HL|PEG|CH,0.396509|0.301832|0.0503699|0.25129,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3084,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2941,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:0.2 + spleen:0.2 + heart:0.2 + lung:0.2 + kidney:0.2,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0
train,3142,4,IL|HL|PEG|CH,0.4|0.3|0.015|0.285,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,191,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,468,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,6,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3180,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,612,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1993,4,IL|HL|PEG|CH,0.244982|0.420226|0.0108421|0.32395,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,291,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1583,4,IL|HL|PEG|CH,0.272679|0.404811|0.0104444|0.312066,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1292,4,IL|HL|PEG|CH,0.570594|0.150039|0.0108097|0.268556,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3018,4,IL|HL|PEG|CH,0.334606|0.221269|0.018338|0.425786,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,948,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,323,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3195,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,986,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,2649,4,IL|HL|PEG|CH,0.534222|0.116|0.0581091|0.29167,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1662,4,IL|HL|PEG|CH,0.346145|0.210775|0.0530007|0.39008,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2462,4,IL|HL|PEG|CH,0.67005|0.0825314|0.00824087|0.239178,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,844,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1320,4,IL|HL|PEG|CH,0.605493|0.137845|0.00993116|0.24673,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2302,4,IL|HL|PEG|CH,0.668693|0.115763|0.0083402|0.207204,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2381,4,IL|HL|PEG|CH,0.247694|0.282363|0.00931394|0.460629,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,148,4,IL|HL|PEG|CH,0.3|0.39|0.01|0.3,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1309,4,IL|HL|PEG|CH,0.432574|0.304343|0.0101911|0.252892,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2828,4,IL|HL|PEG|CH,0.305447|0.298936|0.02679|0.368827,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2700,4,IL|HL|PEG|CH,0.474126|0.0863477|0.00850242|0.431024,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2084,4,IL|HL|PEG|CH,0.409934|0.285716|0.0505965|0.253754,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1362,4,IL|HL|PEG|CH,0.560086|0.153711|0.0110742|0.275129,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,507,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3061,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1476,4,IL|HL|PEG|CH,0.262241|0.203561|0.0303012|0.503898,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1268,4,IL|HL|PEG|CH,0.60895|0.136637|0.00984413|0.244568,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,254,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,423,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,402,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2563,4,IL|HL|PEG|CH,0.485885|0.084417|0.00831231|0.421386,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,908,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,843,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,231,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,686,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1398,4,IL|HL|PEG|CH,0.502183|0.101367|0.0301858|0.366265,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2216,4,IL|HL|PEG|CH,0.343416|0.211654|0.0532219|0.391708,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2718,4,IL|HL|PEG|CH,0.46175|0.0883799|0.00870252|0.441168,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,14,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3193,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,2394,4,IL|HL|PEG|CH,0.37043|0.155097|0.024117|0.450357,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
